charity_id,accountability_score,administrative_expenses,charity_name,charity_url,city,cn_advisory,compensation_leader_compensation,compensation_leader_expense_percent,compensation_leader_title,excess_or_deficit_for_year,financial_score,fundraising_expenses,net_assets,organization_type,other_revenue,overall_score,payments_to_affiliates,program_expenses,state,total_contributions
7152,96,140271,Moving Picture Institute,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13814,New York,nan,157108,5.18,President,420310,100,77501,3522639,"Arts, Culture, Humanities : Public Broadcasting and Media ",4381,97.17,0,2811993,NY,3445694
7153,66,167934,Move America Forward,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12342,Sacramento,nan,48000,3.69,Executive Director,126050,88.42,3910,227322,Human Services : Social Services ,21,74.6,0,1127420,CA,1425293
7154,100,156940,Mountains to Sound Greenway Trust,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9305,Seattle,nan,61731,2.28,Executive Director,181233,94.68,174735,1611302,Environment : Environmental Protection and Conservation ,16046,96.23,0,2368272,WA,2865134
7155,100,1316328,Movember Foundation,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13305,Culver City,nan,144350,0.88,Country Director,845816,78.86,2907417,10702641,"Health : Diseases, Disorders, and Disciplines , ",21576,85.05,0,12139731,CA,17091358
7156,88,248255,Mountain States Legal Foundation,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7353,Lakewood,nan,,,nan,779608,72.99,688238,9509168,Human and Civil Rights : Advocacy and Education ,6930,79.1,0,1407909,CO,3117080
7157,96,542716,The Mountain Institute,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6271,Washington,nan,139042,5.17,Executive Director,90145,68.71,64933,308356,Environment : Environmental Protection and Conservation ,70811,77.69,0,2078233,DC,2057645
7158,60,717642,New Missions,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13350,Orlando,nan,98628,2.17,Secretary,1659037,91.92,359206,19709567,International : Development and Relief Services ,1209017,71.14,0,3461192,FL,4744982
7159,93,387830,Mourning Family Foundation,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11089,Miami,nan,174715,6.69,President,-75806,72.21,153000,301597,"Human Services : Youth Development, Shelter, and Crisis Services ",0,79.73,0,2068425,FL,2533449
7160,100,149447,New Mexico Wilderness Alliance,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10114,Albuquerque,nan,80650,7.73,Executive Director,178511,92.23,61930,626632,Environment : Environmental Protection and Conservation ,28770,94.5,0,831358,NM,1183696
7161,89,716719,New Mexico BioPark Society,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17019,Albuquerque,nan,135446,3.63,Executive Director,632037,65.64,899146,7379663,Animals : Zoos and Aquariums ,1218263,74.48,0,2112533,NM,2649758
7162,70,57542,Mountain Home Christian Clinic,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14607,Mountain Home,nan,,,nan,248988,90,37852,2905260,Health : Treatment and Prevention Services ,114241,77.63,0,1195273,AR,1425414
7163,85,283213,New Mexico Christian Children's Home,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14279,Portales,nan,75546,2.28,Executive Director,1230086,92.1,248535,20914199,Human Services : Children's and Family Services ,916674,88.01,0,2780289,NM,3575071
7164,89,981191,New Life Ministries,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6364,Laguna Beach,nan,216413,2.77,Chief Executive Officer,-174575,67.95,782119,-894872,Religion : Religious Media and Broadcasting ,76996,76.03,0,6031517,CA,4917168
7165,70,70801,New Life Advance International,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13026,Stafford,nan,,,President,46628,92.47,91482,1661327,"Religion : Religious Activities , ",6136,78.12,0,1249262,TX,1452037
7166,89,440554,Mount Washington Observatory,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15100,North Conway,nan,60284,2.92,Interim President,-310305,81.24,195183,4125530,Research and Public Policy : Non-Medical Science & Technology Research ,277738,84.62,0,1423905,NH,898910
7167,66,326358,Mountainfilm,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14375,Telluride,nan,106250,6.48,Executive Director,352651,89.84,118989,1084218,"Arts, Culture, Humanities : Performing Arts ",50284,74.9,0,1193389,CO,1067456
7168,96,1070327,New Jersey Symphony Orchestra,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4222,Newark,nan,118716,0.98,"President, CEO",-371375,74.89,1131574,12298486,"Arts, Culture, Humanities : Performing Arts ",567413,82.02,0,9865005,NJ,7559951
7169,100,371880,New Mission Systems International,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10203,Fort Myers,nan,4500,0.07,CEO,236694,87.32,288248,3080096,Religion : Religious Activities ,133447,91.03,0,5756803,FL,6500460
7170,92,626995,Mountain Association for Community Economic Development,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15248,Berea,nan,,,nan,1065766,96.87,50984,21944410,Community Development : Housing and Neighborhood Development ,31748,93.92,0,4100204,KY,4878516
7171,85,91642,New Jersey Future,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12078,Trenton,nan,,,nan,546186,97.5,43378,1610163,Community Development : Housing and Neighborhood Development ,12217,89.24,0,1545019,NJ,1586088
7172,96,4119757,New Jersey Performing Arts Center,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4221,Newark,nan,822037,1.94,President,-4167660,93.99,2645749,181837365,"Arts, Culture, Humanities : Performing Arts ",2889464,94.89,0,35603385,NJ,13372256
7173,100,463464,New Jersey SEEDS,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8186,Newark,nan,185430,4.17,Executive Director,460975,90.89,427633,10687425,Education : Youth Education Programs and Services ,609307,93.55,0,3547370,NJ,4290135
7174,85,164370,New Memphis Institute,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14602,Memphis,nan,158668,7.74,President & CEO,1265186,100,217153,3489180,Human Services : Social Services ,1115,89.39,0,1666802,TN,2833694
7175,96,600454,New Jersey Audubon Society,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5046,Bernardsville,nan,128951,1.68,"President, CEO",-450335,93.51,852808,27253211,Environment : Environmental Protection and Conservation ,361874,94.6,0,6211696,NJ,5858893
7176,89,248749,New Horizons,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15110,Manchester,nan,87071,3.82,Executive Director,53016,87.5,123010,3024758,Human Services : Homeless Services ,194595,88.22,0,1902331,NH,2132511
7177,97,4587026,New Israel Fund,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4220,New York,nan,322576,1.04,Chief Executive Officer,2057677,75.24,3252564,16098603,"International : International Peace, Security, and Affairs , ",-42627,82.36,0,22954561,NY,32894455
7178,100,220641,New Hampshire SPCA,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5958,Stratham,nan,94011,3.96,Executive Director,-236942,85.9,216353,6596601,"Animals : Animal Rights, Welfare, and Services ,This rating represents consolidated financial data for these organizations:",160075,90.02,0,1932272,NH,1507674
7179,85,160545,New Hope Uganda Ministries,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7503,Belle Fourche,nan,44000,2.58,Interim President,1603,82.5,80091,429969,Religion : Religious Activities ,49,83.7,0,1458768,SD,1667914
7180,100,219073,New Hope Ministries,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14627,Dillsburg,nan,75568,1.04,Executive Director,1363674,97.5,306050,5539495,Human Services : Social Services ,61540,98.23,0,6734775,PA,8562032
7181,100,142130,New Hampshire Humane Society,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7521,Laconia,nan,64145,4.94,Executive Director,-213426,82.68,139107,3578778,"Animals : Animal Rights, Welfare, and Services ",128549,87.75,0,1016964,NH,656989
7182,93,146392,"New Heights Youth, Inc.",https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14175,New York,nan,130000,7.17,Executive Director,-23652,87.5,95110,237289,Education : Youth Education Programs and Services ,263617,89.86,0,1571478,NY,1480136
7183,97,3082776,New Hampshire Charitable Foundation,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4863,Concord,nan,241177,0.52,President,22187309,92.76,1899694,570890551,Community Development : Community Foundations ,8951238,94.45,0,41136668,NH,59342040
7184,93,777629,New Hampshire Public Radio,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9196,Concord,nan,244396,3.33,President & CEO,677282,88.09,1488699,9012656,"Arts, Culture, Humanities : Public Broadcasting and Media ",424339,90.23,618335,5071020,NH,7590291
7185,100,656443,New Hampshire Association for the Blind,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8916,Concord,nan,14831,0.65,"President, CEO",87197,64.7,369175,8713842,Human Services : Social Services ,900787,75.03,0,1243488,NH,873565
7186,96,241661,New Hampshire Audubon,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5959,Concord,nan,94662,4.09,President,-336134,81.45,371112,17300814,Environment : Environmental Protection and Conservation ,224457,86.58,0,1700375,NH,859888
7187,97,535623,New England Wild Flower Society,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4870,Framingham,nan,147877,5.68,Executive Director,-366519,82.25,206745,10094401,"Environment : Botanical Gardens, Parks, and Nature Centers ",420097,87.27,0,1858842,MA,1273665
7188,85,53749,New England Paralyzed Veterans of America,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13326,West Robury,nan,62140,4.88,Executive Director,42132,59.49,759703,871300,Human and Civil Rights : Advocacy and Education ,12560,69.45,0,459645,MA,1255143
7189,96,426455,New England Kurn Hattin Homes,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10002,Westminster,nan,101299,1.86,Executive Director,-1484092,90.7,476105,47386227,"Human Services : Youth Development, Shelter, and Crisis Services ",2146044,92.84,0,4534043,VT,1571018
7190,96,1943675,Mount Desert Island Biological Laboratory,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5954,Bar Harbor,nan,239480,2.01,Executive Director,559472,93.54,391543,23789445,Research and Public Policy : Non-Medical Science & Technology Research ,564945,94.62,0,9528268,ME,10132125
7191,63,1292661,Mount Sinai Medical Center Foundation,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5576,Miami Beach,nan,420135,7.94,Chief Development Officer,14159608,80.7,505570,148768777,"Health : Treatment and Prevention Services , ",3372414,70.49,0,3492183,FL,16077608
7192,89,1220921,New England Historic Genealogical Society,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6588,Boston,nan,346421,3.62,Chief Executive Officer,70280,81.74,1080163,43646695,"Arts, Culture, Humanities : Libraries, Historical Societies and Landmark Preservation ",1750332,84.92,0,7248422,MA,3883405
7193,89,117981,The Mount,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15571,Lenox,nan,93913,4.77,Executive Director,331869,94.51,206354,5983952,"Arts, Culture, Humanities : Libraries, Historical Societies and Landmark Preservation ",268032,91.3,0,1640841,MA,1538980
7194,73,329624,Mount Carmel Ministries,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14131,Alexandria,nan,68554,4.97,Executive Director,40149,80.21,104800,4581034,Religion : Religious Activities ,64903,76.32,0,942464,MN,920854
7195,93,993661,New England Foundation for the Arts,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4877,Boston,nan,166496,2.52,"Executive Director, CEO",-3589676,87.19,264463,17230196,"Arts, Culture, Humanities : Performing Arts , ",625910,89.67,0,5339681,MA,2349384
7196,90,11121848,Motion Picture and Television Fund,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4130,Woodland Hills,nan,749523,1.24,Chief Executive Officer,-8333465,81.32,1232218,108912123,Human Services : Children's and Family Services ,507576,85.01,0,47691926,CA,27453700
7197,85,1063623,Moultrie YMCA,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13337,Moultrie,nan,69000,1.76,Interim Executive Director,253814,87.41,116334,3965731,Human Services : Multipurpose Human Service Organizations ,83270,86.15,0,2722321,GA,1750437
7198,82,322192,Motor Racing Outreach,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14135,Concord,nan,133844,7.42,President,15889,79,169168,376702,Religion : Religious Activities ,294877,80.44,0,1311516,NC,1522453
7199,100,318293,mothers2mothers,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17243,Los Angeles,nan,303118,6.06,President and CEO,-847977,81.43,869338,1588221,International : Development and Relief Services ,1568,86.86,0,3806514,CA,3307874
7200,96,4215292,Mothers Against Drunk Driving,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4129,Irving,nan,251464,0.74,Chief Executive Officer,-1625610,67.83,7161191,17412499,Human and Civil Rights : Advocacy and Education ,1157755,77.07,0,22560045,TX,23479091
7201,78,269491,The Mother Divine Program,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14706,Livingston Manor,nan,,,nan,-106360,88.88,141790,5084594,Religion : Religious Activities ,280801,82.56,0,1449341,NY,1381659
7202,86,697391,MOSI,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8042,Tampa,nan,171153,1.74,"President, CEO",-1653649,77.29,683168,1972390,"Arts, Culture, Humanities : Museums ",469408,81.13,0,8443900,FL,3667407
7203,89,202709,Mosaic Youth Theatre of Detroit,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11360,Detroit,nan,87614,5.93,Chief Executive Officer,-319661,87.56,154129,1338013,"Arts, Culture, Humanities : Performing Arts ",2243,88.25,0,1119666,MI,938338
7204,89,189014,Morven Museum & Garden,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14599,Princeton,nan,,,Executive Director,-304396,94.47,151417,15459668,"Arts, Culture, Humanities : Libraries, Historical Societies and Landmark Preservation ",76983,91.29,0,1223294,NJ,1038663
7205,89,364011,Mother Caroline Academy & Education Center,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13235,Dorchester,nan,165000,6.65,Head Of School,-1131447,86.08,191219,12942006,Education : Youth Education Programs and Services ,165771,87.45,0,1923352,MA,1114214
7206,89,2333407,Mote Marine Laboratory,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8829,Sarasota,nan,285994,1.36,"President, CEO",5533500,90.75,1356828,36360391,Research and Public Policy : Non-Medical Science & Technology Research ,512684,89.83,0,17237424,FL,12678299
7207,96,1130941,Morton Plant Mease Foundation,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6312,Clearwater,nan,213543,2.23,"President, CEO",-1171761,89.88,957840,96300066,"Health : Treatment and Prevention Services , ",1629466,92.3,0,7471244,FL,6758798
7208,96,3392490,The Morton Arboretum,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4128,Lisle,nan,324596,0.98,"President, CEO",-1163258,89.64,3121103,225600435,"Environment : Botanical Gardens, Parks, and Nature Centers ",12152738,92.14,0,26439147,IL,14216578
7209,100,1576243,Morris Animal Foundation,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4127,Denver,nan,,,"President, CEO",-5742278,85.71,2109406,68256899,"Animals : Animal Rights, Welfare, and Services , ",1625460,89.89,0,11997486,CO,8315397
7210,89,4003492,The Morgan Library & Museum,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4332,New York,nan,251756,1.02,Director,7594961,85.73,2457842,311794463,"Arts, Culture, Humanities : Museums ",8453406,87.25,0,18113898,NY,20941256
7211,97,135542,Morris Habitat for Humanity,https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13164,Randolph,nan,111360,2.93,Chief Executive Officer,496759,90,393872,4473865,Community Development : Housing and Neighborhood Development ,396864,92.61,109666,3261266,NJ,1632690
